Window_title,Title,Description1,Category1,Description2,Category2,Value,Value_unit,Value_1,Value_1_unit,Comparison,Timestamp,Chart_info
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/10/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/11/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/12/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/13/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/14/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/15/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/16/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/17/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/18/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/19/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/20/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/21/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/22/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/23/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/24/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/25/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/26/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/27/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/28/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/29/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/30/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,01/31/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/01/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/02/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/03/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/04/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/05/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/06/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/07/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/08/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/09/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/10/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/11/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/12/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/13/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/14/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/15/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/16/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/17/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/18/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/19/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/20/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/21/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/22/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/23/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/24/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/25/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/26/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/27/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,02/28/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/01/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/02/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/03/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/04/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/05/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/06/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/07/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/08/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/09/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/10/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/11/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/12/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/13/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/14/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/15/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/16/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/17/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/18/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/19/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/20/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/21/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/22/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/23/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/24/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/25/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/26/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/27/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/28/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/29/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/30/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,03/31/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/01/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/02/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/03/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/04/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/05/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/06/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/07/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/08/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/09/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/10/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/11/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/12/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/13/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/14/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/15/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/16/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/17/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/18/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/19/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/20/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/21/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/22/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/23/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/24/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/25/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/26/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/27/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/28/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/29/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,04/30/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/01/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/02/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/03/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/04/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/05/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/06/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/07/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/08/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/09/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/10/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/11/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/12/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/13/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/14/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/15/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/16/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/17/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/18/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/19/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/20/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
COVID-19 Test Positivity,COVID-19 Test Positivity (Positive Test Rate),Dates,05/21/2022,Measures,Threshold (%),5,percentage,,"",,11/04/2022,""
